Px_ion_1 Py_ion_1 Pz_ion_1 Px_ion_2 Py_ion_2 Pz_ion_2 Px_neutral Py_neutral Pz_neutral Px_elec_1 Py_elec_1 Pz_elec_1 Px_elec_2 Py_elec_2 Pz_elec_2
-9.780553335921881031e-01 8.972723798126923667e-01 -1.073885403915947556e+00 1.883916630507338263e+00 -3.274099523395862743e+00 -4.915178711627091523e+00 1.620620843463478788e+00 2.484071385591819947e+00 8.301524574733839756e+00 -3.202088618575748225e+00 3.411896591877202845e+00 -5.842517238770662757e+00 -6.041217975891630815e-02 -4.395630854563298273e-02 -1.898811607323259709e-01
-7.478115221790679890e-01 1.124354176166327823e+00 -8.443873991807517854e-01 2.928022257043489507e+00 -4.115096970492743367e+00 -3.727588476254211525e+00 2.274111148822969497e+00 3.925357945007518445e+00 7.448729790755756142e+00 -3.401209095865000087e+00 4.513960309368516555e+00 -4.305823024808959509e+00 -1.517095956523656641e-01 -2.478752217416538839e-01 -3.313318257719237714e-01
-5.288239974869171078e-01 5.610512169348642608e-01 -1.095353902733216422e+00 3.280958809236051987e+00 -3.150607990516287149e+00 -4.432462709056430583e+00 4.491754727154869009e+00 5.080614033539189833e+00 5.694441253673852010e+00 -3.176587113099594184e+00 4.890683554575057101e+00 -5.145793034731006799e+00 -2.001370643794225523e-01 -1.036397050848306273e-01 -2.596624000627095752e-01
-7.855261145038342496e-01 7.214230432721323583e-01 -1.161796102356681848e+00 3.694131273258394632e+00 -3.077449486261400136e+00 -3.818603823582991552e+00 7.017755210618053852e+00 4.078335206110716982e+00 3.207300625877500533e+00 -4.035920870654797987e+00 3.692307401622433538e+00 -4.714488283822522163e+00 -2.838452244814572700e-01 -1.575543327891564538e-01 -3.707228228118629176e-01
-5.266534291330534634e-01 1.112315983678143327e+00 -1.170811736265949810e+00 3.712465574608229346e+00 -4.539680249002802981e+00 -2.426670867781603125e+00 5.103949529468201796e+00 3.739066506674596724e+00 5.985672215975922583e+00 -2.366243969003356984e+00 1.680385095269552709e+00 -7.223520221106454642e+00 -3.409918943534534508e-01 -5.046815469085525613e-02 -3.194756142336006577e-01
-7.240416162905489728e-01 6.123205454082467636e-01 -1.177262001880325482e+00 2.925800062318326678e+00 -2.794175715233379265e+00 -5.062070065284353326e+00 5.548216749782165280e+00 5.215783993232089522e+00 4.696469598817598623e+00 -1.540267203628149950e+00 3.230458513716653712e+00 -6.490997781175193992e+00 -3.638676896364617663e-01 -1.861270396356815571e-01 -5.093195054055621451e-01
-1.069330036425752084e+00 1.000706675112778443e+00 -1.219310323763449500e+00 2.673476064044808087e+00 -3.576666737931244011e+00 -4.286561274032224311e+00 2.981220535636853519e+00 2.397100797110721437e+00 8.120944308365455555e+00 -5.900116984568680500e+00 2.609871775415261830e+00 -3.509773821983395603e+00 -1.384566771037604449e-01 -1.526896557780948460e-01 -1.762957103462603758e-01
-1.030380137922749739e+00 5.925439926557242165e-01 -6.909668223355888150e-01 3.120557859137088830e+00 -3.679566665915307677e+00 -3.468014359847874761e+00 3.696148395425732591e+00 5.068410369693338247e+00 6.246440741887415271e+00 -3.561942002805236651e+00 2.219211118713348974e+00 -6.254361411331425202e+00 -8.699019265319685168e-02 -1.657685956235138147e-01 -2.060072266040812727e-01
-9.559330036320407009e-01 7.308903944136458941e-01 -1.074175944640739511e+00 1.745094032490380531e+00 -3.246865313699073941e+00 -5.185080206021977389e+00 4.027267875866154867e+00 2.288328031338826118e+00 7.577488094250574235e+00 -3.935381707553361252e+00 2.934037210359520920e+00 -5.175710971581946929e+00 -1.548962181612195954e-01 -1.375368031541100156e-01 -2.960518830796735612e-01
-8.100827216562271893e-01 1.115943596295858375e+00 -9.759061837187547050e-01 3.760730136020655756e+00 -2.538702516490177530e+00 -4.521805839654681414e+00 4.986672113004188667e+00 6.325851336283107251e+00 4.079389791086094341e+00 -5.068625769317379515e+00 3.380436348153184500e+00 -4.036823264025604985e+00 -3.395104393027477685e-01 -3.202334284409167897e-01 -3.022067793460319063e-01
-4.424640880892724004e-01 7.983459176963972892e-01 -1.343227259824705255e+00 2.079657008608585933e+00 -3.850721645873517840e+00 -4.321674565022516568e+00 2.077670216136230152e+00 2.614818744298110342e+00 8.289879844304515188e+00 -3.468176000448414342e+00 4.479707433579534381e+00 -5.240750238448596221e+00 -1.698623467958924882e-01 -1.623768537080553798e-01 -3.349541992553681791e-01
-4.760611763419856923e-01 6.173520344142273686e-01 -8.681928272448946604e-01 2.095583851609927883e+00 -4.054647277083556212e+00 -4.615876990115575396e+00 4.062765510611304087e+00 4.368834551805202970e+00 6.299811039384599631e+00 -2.680645680501727579e+00 3.617308756174394180e+00 -5.988455007898980220e+00 -5.306089208929960777e-02 -8.238504546237469806e-02 -9.583838457407793665e-02
-7.677690055992445473e-01 4.790024296008629778e-01 -1.023074799192162043e+00 1.410839141822607612e+00 -1.635169899884106659e+00 -5.635110330272348200e+00 4.471877596511397712e+00 5.156808798892467571e+00 5.639478551847484589e+00 -4.170163325675789956e+00 3.305652339205402690e+00 -5.151112873387661217e+00 -2.329695717884491257e-01 -2.523083962806018654e-01 -3.901422014316349163e-01
-7.861904429960663299e-01 7.373381602724982109e-01 -1.062853317348246840e+00 3.399302852368020655e+00 -2.622089480218217084e+00 -4.020623462407998616e+00 6.226481965699417032e+00 5.010486614241608905e+00 3.395242791655258330e+00 -5.135640562370734408e+00 3.457553814497330791e+00 -3.877014805246739471e+00 -1.208727286656307714e-01 -1.664398563012269294e-01 -4.854240647531554709e-01
-6.672689896234486051e-01 1.028623685453095238e+00 -8.849322774325422136e-01 2.121989806136677092e+00 -4.806139122502001371e+00 -3.566436888069842936e+00 3.455599611808738647e+00 2.056023900913134472e+00 7.958026161915177532e+00 -3.845564642873066763e+00 3.548043310642174930e+00 -4.797875042407315327e+00 -2.535711146702807617e-01 -2.390058108654341262e-01 -3.684888257638774256e-01
-3.456030385597854693e-01 4.928908724939575769e-01 -1.529174700748467952e+00 2.848374579442753962e+00 -2.991550185926586281e+00 -4.596221465509362503e+00 2.198528913039361932e+00 3.648087304378792695e+00 7.716914120061479032e+00 -3.253405202869108503e+00 3.237418912559525186e+00 -6.015736132980738837e+00 -2.226382855463510668e-01 -2.399126422519089197e-01 -2.458356717282189352e-01
-7.624844253040256037e-01 8.214264479092734383e-01 -1.088095558858617862e+00 2.701486306675499272e+00 -2.906678401558326463e+00 -5.224877360946048377e+00 4.716194601977654166e+00 2.648738579163449458e+00 7.015617347552454142e+00 -3.834472704681745281e+00 2.498629086167726943e+00 -5.605962935552243565e+00 -1.949198969051272046e-01 -2.699948829741405376e-01 -2.819325630670884708e-01
-9.347115383156530122e-01 6.809891687077136435e-01 -1.125400075799594557e+00 2.051882682541666281e+00 -4.849675125868647463e+00 -2.532947819932974021e+00 6.060066372633003517e+00 5.370840144758869172e+00 4.131156392493379848e+00 -4.644465941508292950e+00 3.071671031512636318e+00 -4.775467242869130935e+00 -2.691151706698722279e-01 -2.144043311830280685e-01 -3.121459083143131585e-01
-6.786228329396563064e-01 8.739062817061650223e-01 -1.485246084114266729e+00 2.532834219966703770e+00 -3.866645785088171028e+00 -4.231411936759448267e+00 6.105017427130192686e+00 4.647395280520031591e+00 4.575690126052298190e+00 -3.445221379314804100e+00 4.460152561673611515e+00 -4.890928551046124895e+00 -5.128160911954921658e-02 -5.579190315174183817e-02 -8.627004809751913361e-02
-4.820318060795500403e-01 6.550019107126165974e-01 -1.121961466793733875e+00 2.375349612489040307e+00 -3.587714199326111686e+00 -4.306970813639996010e+00 4.419980668094852128e+00 2.780245553338386966e+00 7.109057879898687204e+00 -3.123774478391934561e+00 3.203168809721987920e+00 -6.129811315415253148e+00 -2.120929284757281652e-01 -2.510490249363167559e-01 -5.123163730581741238e-01
-8.532205818423412857e-01 4.969916106790779886e-01 -1.653922437460286554e+00 3.097795634566614442e+00 -2.150054980614111155e+00 -4.754846181407626382e+00 4.108589770128361351e+00 4.986388428741406642e+00 5.557116154615475700e+00 -2.977154491665161107e+00 4.624124099842372715e+00 -5.235376745469883630e+00 -4.020529759760905208e-01 -3.948188817047064147e-01 -2.316433124588200276e-01
-7.314085657859261680e-01 5.357536421040910435e-01 -7.977086533566192239e-01 2.909523353275845547e+00 -4.576397679714232503e+00 -4.017075399229935506e+00 5.692811191904700863e+00 3.850463032401667984e+00 5.333095201140841901e+00 -3.546475576928681761e+00 4.820958999906426179e+00 -4.205221196852541254e+00 -2.723471006123281968e-01 -1.934830958205422946e-01 -3.265015134908967331e-01
-5.208155859273407851e-01 7.269643004608508097e-01 -9.926298242064663935e-01 2.536074681419655530e+00 -1.784553905719762801e+00 -5.729525706381049410e+00 4.490257558829526374e+00 1.933510076820875945e+00 7.619080702654760451e+00 -2.658208094958041112e+00 5.219759541665962566e+00 -5.076026615838304501e+00 -2.149658356430854678e-01 -1.775415401740276233e-01 -3.042996724154026777e-01
-8.276888249951103171e-01 7.007838646021999907e-01 -1.396023307973005556e+00 3.402348495801421180e+00 -2.573844789582826031e+00 -4.327414342162714256e+00 5.877978166619998390e+00 3.787688810979393139e+00 5.310420281717286528e+00 -2.937131809750920031e+00 4.425397220211065630e+00 -5.133768032100221035e+00 -1.296626068172244128e-01 -1.734890599059191463e-01 -2.341728506024141065e-01
-9.242317982582730629e-01 9.030150131630585442e-01 -9.884310608922056707e-01 1.326372226368796481e+00 -4.067469970344659735e+00 -4.505008580260819961e+00 2.041071741143440477e+00 4.408558665156500744e+00 7.237747935924423004e+00 -4.146976172647341308e+00 4.074894306478195283e+00 -4.441610260208278760e+00 -4.803348719127579353e-02 -7.678416008131180859e-02 -1.675891644523952451e-01
-4.130426545226844603e-01 6.135130614242185754e-01 -1.022987155680032512e+00 3.980114824546871155e+00 -3.978217510774230359e+00 -3.611128265615076049e+00 6.088031738490740530e+00 2.110136320690399359e+00 6.411255869248829065e+00 -4.280049239604723610e+00 3.344236511320162197e+00 -4.921157705313406794e+00 1.408072874548164932e-01 6.060798433523875012e-02 8.871085343252681221e-02
-8.399451363491943212e-01 7.547545897714950103e-01 -8.612828220564030524e-01 2.234282018602145481e+00 -1.903130053102627839e+00 -5.326590658696930269e+00 3.253669420871341256e+00 5.725660101614554520e+00 6.120536730685026683e+00 -4.208308160837722411e+00 5.249646558329427393e+00 -3.403792149637599795e+00 -3.283875740850216163e-01 -2.568423179663559819e-01 -3.474185409432092864e-01
-4.117825317564419718e-01 8.341443522993435833e-01 -8.157529097799297579e-01 1.365836231693505098e+00 -3.822341778579025018e+00 -4.955493496690102972e+00 4.720778641893311978e+00 4.211681369842875000e+00 5.756696170382493705e+00 -5.082944611606843743e+00 3.439424799474572136e+00 -4.469912973105026666e+00 -4.615688767940434034e-01 -2.389579494731743081e-01 -4.852137474079515900e-01
-9.763257939647083106e-01 9.039351164923460358e-01 -7.921356901865987954e-01 2.339389554700009644e+00 -2.546966826539587281e+00 -5.045181262345795226e+00 3.911999569951659872e+00 4.162366691017998832e+00 6.803189673033917195e+00 -1.963259535475645912e+00 3.158885989715941367e+00 -5.994361581766146863e+00 -5.195148305232703129e-02 -5.497086488245521430e-02 -4.827961964354799546e-02
-8.123616060230253177e-01 6.356433102228075116e-01 -1.136144224937486458e+00 3.798560724982903203e+00 -1.675596295632034494e+00 -4.941527222480188719e+00 1.729920722643202735e+00 5.673447512796218284e+00 6.479539215331659108e+00 -4.112210485431367246e+00 3.451480329287945903e+00 -5.403487017745316479e+00 1.680515801862971642e-02 3.003008059111466829e-02 4.819769663821722033e-02
-8.888200824362397778e-01 6.336286385289048306e-01 -9.819469489086226632e-01 3.835906419300786574e+00 -3.168391381992804234e+00 -3.677540138603225817e+00 2.944490301877014549e+00 2.466296020516847154e+00 8.055877055496734940e+00 -4.105666821862116400e+00 3.540529330750684434e+00 -5.839265928745912326e+00 -1.080713399875135594e-01 -2.209393274054925749e-01 -2.994713467549761643e-01
-9.861315240463179865e-01 1.225121207949267488e+00 -1.013414709287161486e+00 2.768175375097396085e+00 -3.148977648343243008e+00 -4.757482478261462866e+00 6.382517815474608724e+00 4.715921633334884788e+00 4.559566964651498466e+00 -4.734984114593812521e+00 4.588728972933095562e+00 -3.191658392165973357e+00 2.030354693191593375e-03 1.510547547219001120e-03 2.721944594360546903e-03
-8.842904018730903815e-01 8.448429746514690697e-01 -8.780633550161683898e-01 4.993694328967460905e+00 -2.296488340177870846e+00 -3.245668270988264936e+00 3.321165947417606290e+00 6.083492337188222798e+00 5.564468197086748447e+00 -2.817358179934405626e+00 4.173179576476176322e+00 -5.380458696565368015e+00 -7.233607933607839879e-02 -6.658916973014557261e-02 -1.497356519697136956e-01
-5.372934398609484630e-01 5.584608897442611131e-01 -7.697041753933399066e-01 1.525941724395436072e+00 -1.971256761995384688e+00 -6.194718760514589029e+00 3.396703939108190351e+00 6.140869302102945682e+00 5.316590911682036236e+00 -3.777139583834356884e+00 1.993357499881325046e+00 -6.194066829127240048e+00 -2.717189888879503745e-01 -1.666241231724841232e-01 -4.274894208595595990e-01
-1.016499624457454454e+00 7.310849528326072155e-01 -1.103921624207196750e+00 2.112180671801391796e+00 -3.206583817169768480e+00 -5.028776572085229546e+00 4.626632332531197989e+00 4.928408751495641837e+00 5.877669027847099770e+00 -3.973120877786320282e+00 4.885659954605619859e+00 -3.836882591426904909e+00 -1.429056917453239706e-01 -1.200597441433592094e-01 -3.459970440278845039e-01
-6.552935424933942210e-01 6.877615379624145708e-01 -7.120147481059027061e-01 2.613083740373896902e+00 -3.465781961312090598e+00 -4.393145448867856295e+00 3.211252874091220288e+00 3.603132748618768311e+00 7.202791252978203218e+00 -3.488255126575354303e+00 5.036618911831775236e+00 -3.873318405685863830e+00 -4.038963386189560745e-01 -3.900044368216797896e-01 -3.148297713177118373e-01
-3.226300232625160525e-01 6.767615501754088436e-01 -9.178635364861988943e-01 4.444633047305197593e+00 -2.580935132312301761e+00 -3.691275804381836778e+00 4.554033741291997117e+00 4.403153654595211464e+00 6.167239075852235075e+00 -4.143285005603036808e+00 3.611558196826925915e+00 -4.759487355719159041e+00 -1.312039010714445286e-01 -1.345054014819973831e-01 -5.978706386344067453e-02
-2.834221559599015561e-01 4.259936786317399804e-01 -1.118246995601054561e+00 2.692654502842096065e+00 -2.971013152080163700e+00 -5.203206035259225537e+00 3.826227417188242441e+00 6.099890154296006450e+00 5.142110242407896159e+00 -3.086701273555246150e+00 4.474967779678888924e+00 -5.124157303499444538e+00 -1.020072684648439670e-01 -6.635260095804493274e-02 -1.879495888475067045e-01
-5.042334767568441567e-01 6.997390946542110246e-01 -1.322928696526831649e+00 3.537057170930897332e+00 -1.662645199113121919e+00 -4.290680829879696567e+00 4.549399270155966235e+00 2.953385869450397827e+00 7.172758892047844448e+00 -4.915974868311588253e+00 3.635962838125629482e+00 -4.472238735805420973e+00 -3.674321290720016786e-01 -1.490820784236990826e-01 -3.261886680394308069e-01
-7.083012092307274798e-01 9.875017594877764093e-01 -1.028982866148001607e+00 3.203410330804596029e+00 -4.630662242331190726e+00 -2.902157926246604625e+00 6.047704685805235236e+00 4.917273681533821161e+00 4.524539719375010982e+00 -4.732407831257250841e+00 5.591461985052416317e+00 -2.667591151696235396e+00 -2.115751959370576474e-01 -2.562447648146201629e-01 -4.545584482455791164e-01
-7.927103433548610134e-01 4.909910290029925739e-01 -1.033052123828112956e+00 3.113354815932682040e+00 -2.318490296961670083e+00 -4.839828775363885782e+00 5.940059004242694840e+00 3.092265947718601637e+00 5.387358532283798240e+00 -4.078261978753508821e+00 3.255749512742540208e+00 -5.571011764041992720e+00 -2.061277247724789541e-01 -2.585939287342018389e-01 -3.513110879462519320e-01
-3.899203051625865779e-01 5.124432061092133450e-01 -9.644895006061910969e-01 1.631910974361953315e+00 -2.517243423247530476e+00 -5.553020404104023200e+00 5.542820314913768698e+00 3.947104314377342771e+00 5.557940826761397446e+00 -2.723954759081138821e+00 3.917666747016694817e+00 -5.753873269667182377e+00 -1.783796470002260715e-01 -2.772203568153361886e-01 -4.125014577294556228e-01
-5.701598202690675299e-01 6.269016867910131019e-01 -1.363939764909654961e+00 3.446691392229495943e+00 -3.907279962652294714e+00 -3.014483434563401065e+00 5.727916060699042688e+00 5.508441000734403126e+00 3.878070246626975859e+00 -3.379064684465794777e+00 5.499375778312324492e+00 -3.301898337080246382e+00 -3.768918708829072789e-02 -2.983234504619663996e-02 -8.891971569478569759e-02
-4.951480365563297736e-01 3.463151540780879944e-01 -1.159694423693687249e+00 8.664718302415274076e-01 -4.518937458276680808e+00 -4.567344906363641321e+00 3.263992767445461851e+00 4.498186369084022473e+00 6.990416662022987282e+00 -2.529215885031562916e+00 4.114708645477154647e+00 -5.690847895840743575e+00 -4.337576464413733235e-01 -2.697803084666976492e-01 -4.356464267070352947e-01
-5.456483539378711445e-01 8.546810198932249802e-01 -1.475911632143790175e+00 4.072289710155257758e+00 -3.788799414171447832e+00 -3.076596478957464242e+00 5.966937049596899634e+00 3.825954016445693995e+00 5.095178823198256879e+00 -3.203739224243638883e+00 5.647046268252007728e+00 -3.106580700753972302e+00 -2.930625087286241603e-01 -4.521341784908762818e-01 -3.301919803963055400e-01
-5.822122800911743168e-01 5.381537924347330470e-01 -5.571407372055482421e-01 2.574295517867919436e+00 -3.147047936512681776e+00 -4.691957858628635236e+00 2.689057098096590437e+00 7.110081182954069767e+00 4.441192613943612422e+00 -3.797057808594256567e+00 4.265621158653374323e+00 -4.819861295893551834e+00 -2.906076301518676908e-01 -2.715819054069284477e-01 -6.215108225847509882e-01
-6.248532695338575582e-01 1.005789763941267845e+00 -6.867544141228976162e-01 3.507268471724745762e+00 -2.869553661427524105e+00 -4.718165946425737722e+00 5.567338570692630384e+00 3.807931672304896153e+00 5.508710590522174044e+00 -2.966856841824883961e+00 3.505331590316363322e+00 -5.877197937607853362e+00 -2.014980002211377574e-01 -2.443203005932612915e-01 -6.662990133679327354e-01
-3.964244121976954749e-01 4.558342193342594384e-01 -8.245589461914173413e-01 2.162440318992029376e+00 -2.062391333275062077e+00 -5.799039822147619816e+00 3.185468688905169543e+00 4.350921852880984098e+00 6.846859866584229515e+00 -3.276589161249388038e+00 2.282060744469718738e+00 -6.213194693494084042e+00 -2.076139374310426167e-01 -1.669081992026715255e-01 -5.005877632555347789e-01
-5.065432298014286294e-01 5.095821925989137968e-01 -1.422241888490604511e+00 2.515443515624746773e+00 -3.698394203724731710e+00 -5.011857818521118446e+00 2.760867574636860944e+00 4.987933946649075523e+00 6.363292771970295192e+00 -2.536972937292660824e+00 4.198369012988049320e+00 -5.662886274241742512e+00 -2.701679358337944481e-01 -1.182402800877761923e-01 -2.949524479534844645e-01
-8.463487033652851155e-01 5.120535900413646369e-01 -8.106699760839491953e-01 1.410864748724706796e+00 -3.388672257068095384e+00 -5.180400533237704330e+00 4.385206407861912403e+00 3.512473474228101633e+00 6.391929086295242257e+00 -1.685159538116301814e+00 3.542195268741831438e+00 -6.008065605165112899e+00 -3.338471480492827270e-01 -3.230134158197564553e-01 -3.938968239108091018e-01
-4.449994137424642116e-01 5.122849763934085310e-01 -1.282751085964389581e+00 2.811378041470477207e+00 -3.387911636617810807e+00 -4.259988634736636470e+00 5.795898517349763246e+00 6.548540799282092983e+00 2.050519669066900974e+00 -4.832323633641892435e+00 3.885196152268356684e+00 -4.310324786343521453e+00 -1.359402392935990522e-01 -1.523535101406943149e-01 -4.523608437547723127e-01
-3.417220571328814516e-01 2.862949646968866446e-01 -1.487759447834639648e+00 2.956737992883127220e+00 -3.569380302017985507e+00 -4.233625308318710978e+00 2.341660215354331775e+00 3.931092278681080909e+00 7.509034495139488286e+00 -5.287044777302964960e+00 3.429813233166910003e+00 -3.903873647894698262e+00 -4.877557938924320657e-01 -2.947982785702116248e-01 -3.699232187323581722e-01
-5.089601717298396499e-01 4.459872543122023192e-01 -1.349691128428987419e+00 2.517551210454664457e+00 -3.706393998350551389e+00 -4.677991799340152745e+00 5.800826702823712822e+00 4.269763784309215993e+00 5.553461235998947032e+00 -2.236599558501834561e+00 4.403025454809475825e+00 -5.193104692277570322e+00 -9.943688218314698790e-02 -2.008664908258995518e-01 -2.474612180732856659e-01
-6.750940437207040290e-01 7.528934816477081959e-01 -1.180297460070942606e+00 2.806761220482012931e+00 -3.265387870819899785e+00 -4.671398660204015840e+00 5.130390902044032586e+00 4.017676838292966401e+00 5.978652217523018564e+00 -2.905790318926646520e+00 5.192998274208095566e+00 -4.266496956963209186e+00 -7.135187642336793257e-02 -1.081906505238869054e-01 -3.269160015351857962e-01
-7.279183061874530125e-01 6.689069896212475053e-01 -1.309396053074642241e+00 4.415493775572693624e-01 -2.293287829416843504e+00 -5.792874099719909076e+00 4.145718292824134288e+00 5.714635159131894682e+00 5.426094463401644141e+00 -3.746782697092135184e+00 2.446746273183826315e+00 -5.507572935834923022e+00 -1.229317885335355770e-01 -1.331614990333763460e-01 -2.132289257268612792e-01
-8.384229657657581436e-01 6.508876463036268323e-01 -1.141998136779117878e+00 3.359189949543216258e+00 -1.570233191505883363e+00 -5.138564726662100846e+00 3.780985429081930249e+00 3.614277209145452030e+00 7.182876259519592743e+00 -3.067043131958022251e+00 2.982736955515337574e+00 -6.262714403557515297e+00 -1.501522546335705421e-01 -3.777610454115327698e-01 -4.746135069830938469e-01
-6.289774158757873712e-01 9.095675005464692875e-01 -8.382498529989010905e-01 3.047004979252882606e+00 -4.164130098687486736e+00 -3.257310960601024874e+00 3.350504584793587703e+00 3.795647492102119713e+00 7.331323119956812739e+00 -4.816891155770961497e+00 3.727377457337378353e+00 -3.711337399780167967e+00 -7.930312332326958091e-02 -5.966434094340369171e-02 -1.037678042433789749e-01
-4.781391194155421576e-01 4.879954256755338338e-01 -1.194193582596334569e+00 2.076753020739730005e+00 -3.157678983527564931e+00 -4.929999648525809519e+00 5.764085002216368103e+00 4.155066668219336457e+00 5.166845063912035130e+00 -4.296358079636216409e+00 3.914343420251989780e+00 -4.926370986549396314e+00 -1.481907378804702968e-01 -1.103931223298761227e-01 -2.819550734493955768e-01
-5.603107017917378085e-01 5.805153946975953883e-01 -9.333990913216885232e-01 4.487324960822162367e+00 -1.954376052728506119e+00 -4.076819576391118360e+00 2.181289934698802835e+00 3.702289641396907971e+00 7.659400891384702703e+00 -4.457629450705141494e+00 3.333064159458534181e+00 -5.198913604568374147e+00 -2.255891408659807806e-01 -2.410657082476889423e-01 -2.310703255315147697e-01
-3.291306843458732811e-01 3.706902738409096898e-01 -1.279829527377849052e+00 3.401743740688080830e+00 -3.619755806311949708e+00 -3.997916057738182705e+00 1.714989443153930315e+00 2.855274476513023352e+00 7.883811863125691488e+00 -5.646822919488304393e+00 2.702284320755640845e+00 -4.470426333449657896e+00 -1.200947032217941218e-01 -3.274983016912916822e-01 -1.909708764817280024e-01
-3.917378907065377502e-01 7.213808311530874873e-01 -1.087117189651453986e+00 2.097009003931175286e+00 -2.312992115128762460e+00 -5.291877858662649814e+00 3.414686707995910009e+00 2.943820815430175486e+00 7.342771896198628134e+00 -3.630412960294620461e+00 3.202060908094515490e+00 -5.714923299385770150e+00 -5.356930045690151410e-01 -3.802031285451616949e-01 -4.987211635994563408e-01
-1.237231302729586702e+00 1.045351547906781864e+00 -8.101177217623545257e-01 2.277557322165198794e+00 -3.607590059938358351e+00 -4.819748108945994147e+00 6.385936916416085296e+00 4.535779332268610631e+00 4.183162948223562161e+00 -4.094493177355412961e+00 2.693477043209146604e+00 -5.116834920070586712e+00 -3.245238643425674696e-01 -1.597143815956565405e-01 -2.625150439021149418e-01
-4.655382849535087408e-01 3.700825917782211150e-01 -1.392141619000295316e+00 3.518527547441473668e+00 -3.983185823634446177e+00 -3.944930011283768856e+00 6.398604415732065398e+00 3.588075314755089007e+00 4.819496213830745113e+00 -2.653271373568640179e+00 3.680383530362371314e+00 -6.277532746714603817e+00 -8.664139249363511652e-02 -1.687545734074230586e-01 -1.843218179197633200e-01
-6.820361485224165632e-01 7.222302339538660965e-01 -1.020866560224346076e+00 3.780301129245365210e+00 -4.528536787675521147e+00 -2.614737701502159783e+00 4.256891173950601903e+00 3.834307777221952485e+00 6.693690455408302320e+00 -2.624951110211840799e+00 4.945034786868842680e+00 -5.405806069353706000e+00 -1.344227105038282855e-01 -1.427763483675077438e-01 -3.085418818237630201e-01
-4.028614442650537697e-01 4.033864762975816753e-01 -1.165138046676519545e+00 4.086198481974477659e+00 -2.219661058291577227e+00 -4.236746657700629193e+00 5.028691751375856889e+00 4.168312983917684456e+00 5.759811611721948665e+00 -2.670083578308855898e+00 4.457675208295452052e+00 -5.065444994672796852e+00 -4.066411939427099775e-01 -5.668318459048539149e-01 -4.737561870181420942e-01
-1.004440881628724469e+00 9.189260273292383374e-01 -8.884791944095952188e-01 2.964731771108737313e+00 -1.721006844604257902e+00 -5.188305075920999876e+00 3.904898335255569730e+00 3.776126223271564442e+00 6.780839059145450598e+00 -3.859523328663130304e+00 3.290082099331647747e+00 -5.310837581077652914e+00 -3.188541413376425049e-01 -2.720728542954770623e-01 -7.130653553148018631e-01
-7.962209322112820953e-01 8.058666217319293557e-01 -1.370120723475349189e+00 2.659665253079991576e+00 -3.446253911177123541e+00 -4.457357425902856995e+00 5.052940442058817538e+00 4.875032815455598190e+00 5.730032219338295540e+00 -3.274314122841841534e+00 3.049091054419423408e+00 -6.114626603463559462e+00 -5.299783791563765778e-01 -1.692549866886188248e-01 -3.207945863440172518e-01
-9.346093204518168829e-01 7.390971373091641539e-01 -8.797416324579111491e-01 3.116023469423025549e+00 -4.680439568137381379e+00 -3.608475001305736729e+00 4.105852442183672402e+00 4.332514939049587177e+00 6.795014887100983003e+00 -4.266705930524410384e+00 2.540308633518469250e+00 -5.526545758930371477e+00 -9.747013606847736156e-02 -1.542170124494313399e-01 -3.125505981667376365e-01
-5.287768627347291250e-01 5.159416889957914032e-01 -1.032731237257854318e+00 1.567142542249042592e+00 -3.674960715445001025e+00 -4.235264829921601581e+00 5.297727968172325497e+00 6.200799367579172383e+00 3.473715576072132105e+00 -3.539067295791694878e+00 3.690499287618015600e+00 -5.248818638641272294e+00 -1.892447887582595079e-01 -2.515485074228286932e-01 -2.129876825347225833e-01
-8.329907186125871110e-01 9.932973234533959417e-01 -7.852698871308532169e-01 2.835815383229373321e+00 -2.588448454639206808e+00 -5.214956450490546125e+00 6.906522735937458357e+00 4.224768558004585728e+00 3.710317505537978899e+00 -4.082367885029423604e+00 2.949191119528788096e+00 -5.228313914700608578e+00 -1.779192863023706384e-01 -2.975024808180110614e-01 -4.005344905864715588e-01
-1.142756632351407786e+00 6.050465689438651040e-01 -8.161114590121221202e-01 2.605436670260545373e+00 -2.768355642450889942e+00 -4.557140534825544265e+00 2.915946411726196175e+00 3.761025369856879408e+00 7.345182733824479726e+00 -2.281490979096977956e+00 2.988654968114841548e+00 -6.483054917643453763e+00 -1.268103190136213032e-01 -2.025866027859541119e-01 -3.677026898434869184e-01
-5.538597792078731041e-01 2.392154124795513315e-01 -1.263714433563937867e+00 3.155500735891891395e+00 -3.517455846581487577e+00 -4.074156246242132795e+00 1.787378671925331508e+00 2.202633156166262651e+00 7.959906658338975483e+00 -3.669354177458611588e+00 3.893789939937462474e+00 -5.189784633832352334e+00 -9.095987885976561382e-02 -1.037390845888512547e-01 -1.535087182523798000e-01
-7.611167667976100892e-01 5.915970535712424816e-01 -5.153869924175601414e-01 3.087668959894892318e+00 -3.414978863702156975e+00 -4.307308880555636321e+00 3.387063784201737260e+00 5.639704310226427708e+00 6.365773983420533355e+00 -2.329440188566525016e+00 2.018269728986377132e+00 -6.972471789193067870e+00 -1.903635776709199645e-01 -2.051987101134873370e-01 -1.985572329696992100e-01
